"blockid","mpo","town","infra_rank","safety_rank","access_rank","afford_rank","env_rank","tis"
250010137003,"Cape Cod","BOURNE",0.18974358974358974,0.3717948717948718,0.35384615384615387,0.8897435897435897,0.9282051282051282,2.7333333333333334
250010104001,"Cape Cod","ORLEANS",0.2717948717948718,0.5076923076923077,0.26153846153846155,0.6307692307692307,0.15897435897435896,1.8307692307692305
250010147003,"Cape Cod","FALMOUTH",0.14871794871794872,0.2435897435897436,0.14358974358974358,0.9128205128205128,0.5435897435897437,1.9923076923076926
250010138001,"Cape Cod","BOURNE",0.6717948717948717,0.19999999999999996,0.717948717948718,0.6102564102564103,0.05128205128205132,2.2512820512820513
250010121023,"Cape Cod","YARMOUTH",0.07179487179487179,0.29230769230769227,0.2358974358974359,0.8153846153846154,0.7743589743589744,2.1897435897435895
250010103061,"Cape Cod","EASTHAM",0.3230769230769231,0.4769230769230769,0.18974358974358974,0.4897435897435898,0.3076923076923077,1.7871794871794873
250010104002,"Cape Cod","ORLEANS",0.958974358974359,0.1743589743589744,0.09230769230769231,0.8512820512820513,0.2564102564102564,2.3333333333333335
250010150021,"Cape Cod","MASHPEE",0.6307692307692307,0.641025641025641,0.6025641025641025,0.8641025641025641,0.27179487179487183,3.01025641025641
250010153001,"Cape Cod","BARNSTABLE",0.6205128205128205,0.0461538461538461,0.6897435897435897,0.8461538461538461,0.01025641025641022,2.212820512820513
250010127004,"Cape Cod","BARNSTABLE",0.23076923076923078,0.7025641025641025,0.28717948717948716,0.6205128205128205,0.5641025641025641,2.4051282051282055
250010101003,"Cape Cod","PROVINCETOWN",0.31794871794871793,0.7538461538461538,0.08205128205128205,0.7846153846153846,0.9948717948717949,2.933333333333333
250010101005,"Cape Cod","PROVINCETOWN",0.8923076923076924,0.46153846153846156,0.07692307692307693,0.8564102564102565,0.9846153846153847,3.2717948717948717
250010104003,"Cape Cod","ORLEANS",0.015384615384615385,0.5641025641025641,0.31794871794871793,0.2615384615384615,0.11282051282051286,1.2717948717948717
250010105001,"Cape Cod","ORLEANS",0.07692307692307693,0.8307692307692307,0.43333333333333335,0.7128205128205128,0.4717948717948718,2.5256410256410255
250010105003,"Cape Cod","ORLEANS",0.005128205128205128,0.5717948717948718,0.3769230769230769,0.4461538461538461,0.441025641025641,1.841025641025641
250010110021,"Cape Cod","HARWICH",0.7384615384615385,0.2153846153846154,0.2743589743589744,0.441025641025641,0.6205128205128205,2.2897435897435896
250010120011,"Cape Cod","YARMOUTH",0.09743589743589744,0.3717948717948718,0.3487179487179487,0.7076923076923076,0.2102564102564103,1.735897435897436
250010121021,"Cape Cod","YARMOUTH",0.06153846153846154,0.6871794871794872,0.3,0.5897435897435898,0.717948717948718,2.3564102564102565
250010122002,"Cape Cod","BARNSTABLE",0.6923076923076923,0.5128205128205128,0.7230769230769231,0.4358974358974359,0.08205128205128209,2.446153846153846
250010153003,"Cape Cod","BARNSTABLE",0.5538461538461539,0.18461538461538463,0.10256410256410256,0.8307692307692307,0.4666666666666667,2.1384615384615384
250010137002,"Cape Cod","BOURNE",0.03076923076923077,0.4307692307692308,0.6564102564102564,0.764102564102564,0.9743589743589743,2.8564102564102565
250010137004,"Cape Cod","BOURNE",0.941025641025641,0.09743589743589742,0.6974358974358974,0.9512820512820512,0.4358974358974359,3.1230769230769226
250059855001,"Southeastern Massachusetts","DARTMOUTH",0.4279379157427938,0.5121951219512195,0.9101995565410199,0.08869179600886923,0.37915742793791574,2.3181818181818183
250056322004,"Southeastern Massachusetts","SEEKONK",0.1762749445676275,0.01552106430155209,0.8824833702882483,0.19290465631929044,0.07760532150776056,1.3447893569844789
